# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 24 09:34:30 2018
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
2884,4143755,K00281.01,CONFIRMED,19.556620030,189.0435400,8.08700,2.9890e+02,2.45,797.0,95.35,111.00,5671.00,4.094,1.3600,287.655000,39.244289
2885,8509442,K02992.01,CANDIDATE,82.659517400,152.6726000,3.48000,1.2707e+03,2.03,233.0,0.70,17.10,3952.00,4.716,0.5530,296.737240,44.501480
2886,11244137,K02994.01,CONFIRMED,2.033874830,131.9192700,3.09700,7.3600e+01,1.60,1789.0,2422.92,15.70,5282.00,3.913,1.8990,291.847810,48.968128
2887,6072593,K03070.01,FALSE POSITIVE,5.075382550,133.9297800,1.70000,1.6310e+02,1.74,1154.0,419.23,16.00,5933.00,4.334,1.1180,299.447330,41.398121
2888,5865654,K03071.01,CONFIRMED,23.955398600,146.6622100,3.20400,2.2870e+02,2.84,741.0,71.16,13.90,5011.00,3.903,1.7810,288.243770,41.110081
2889,3219643,K03072.01,FALSE POSITIVE,24.336702600,154.3759000,2.53900,5.5110e+02,1.95,526.0,18.07,13.40,5141.00,4.505,0.8060,286.761470,38.343510
2890,8546542,K03073.01,CANDIDATE,7.409851820,138.1822200,1.13100,2.0110e+02,1.18,818.0,105.91,13.50,5462.00,4.560,0.8360,285.748500,44.632462
2891,8197560,K03074.01,FALSE POSITIVE,1.024255560,131.4943700,2.64390,1.6317e+03,29.83,1503.0,1211.99,40.60,5337.00,4.594,0.7640,300.977940,44.089069
2892,11200415,K00293.01,FALSE POSITIVE,4.639585980,172.2191700,2.76800,8.3400e+01,1.52,1587.0,1496.31,28.10,6591.00,4.024,1.6460,296.357330,48.863720
2893,11259686,K00294.01,CONFIRMED,34.435938700,193.0380000,5.82000,4.2450e+02,2.78,652.0,42.68,52.60,5929.00,4.243,1.3630,298.268950,48.916740
2894,11547513,K00295.01,CONFIRMED,5.317440164,171.8756190,2.93310,2.9250e+02,1.94,1105.0,351.52,80.90,5923.00,4.377,1.0540,284.739040,49.598400
2895,11547513,K00295.02,CONFIRMED,10.105757640,135.5095800,2.01380,1.1680e+02,1.28,892.0,149.40,19.90,5923.00,4.377,1.0540,284.739040,49.598400
2896,11802615,K00296.01,CONFIRMED,28.862365710,178.4849800,5.40330,4.4920e+02,2.53,623.0,35.56,64.40,5725.00,4.326,1.0880,285.041690,50.075378
2897,11442793,K00351.02,CONFIRMED,210.601384300,147.0568670,11.99220,4.1593e+03,7.70,342.0,3.22,232.40,5970.00,4.317,1.2000,284.433500,49.305161
2898,10122538,K02926.05,CANDIDATE,75.731195000,201.9685000,4.85900,2.4960e+03,3.47,237.0,0.74,16.30,3891.00,4.718,0.5640,283.336060,47.174541
2899,11442793,K00351.03,CONFIRMED,59.737144300,158.9597400,8.00060,5.6640e+02,2.84,520.0,17.26,43.50,5970.00,4.317,1.2000,284.433500,49.305161
2900,2445975,K00053.01,FALSE POSITIVE,3.388887193,172.2590540,2.44750,1.1268e+04,10.72,1212.0,511.30,162.90,5780.00,4.438,1.0000,292.030910,37.773529
2901,11521793,K00352.01,CONFIRMED,27.082397340,191.8072800,5.01190,4.2320e+02,3.25,703.0,57.77,40.90,5857.00,4.204,1.3050,298.067690,49.412601
2902,11566064,K00353.01,CANDIDATE,152.106043500,176.5274100,7.45170,3.6883e+03,11.58,458.0,10.36,116.30,6200.00,4.072,1.6400,295.212680,49.562180
2903,11566064,K00353.02,CANDIDATE,30.652893500,135.0421100,4.99000,2.6970e+02,2.86,780.0,87.69,17.40,6200.00,4.072,1.6400,295.212680,49.562180
2904,6531496,K03646.02,FALSE POSITIVE,0.512869432,132.0155400,4.01500,2.3130e+03,31.12,2185.0,5384.53,133.90,5853.00,4.529,0.8950,294.590520,41.946510
2905,3848275,K02995.01,CONFIRMED,5.194927470,131.6245800,3.16700,2.7290e+02,2.03,1238.0,554.37,16.50,6415.00,4.374,1.2240,290.867710,38.960121
2906,12021625,K02996.01,CONFIRMED,15.931441200,141.8121200,2.43500,5.5670e+02,1.77,596.0,29.83,14.80,5380.00,4.616,0.7210,296.009430,50.498379
2907,9777256,K02997.01,FALSE POSITIVE,1.332515890,132.0842000,4.21600,1.4050e+02,1.30,1747.0,2207.85,22.20,5701.00,4.291,1.0680,294.536190,46.509830
2908,4175630,K02998.01,CONFIRMED,28.227413000,141.4950400,5.78200,1.1134e+03,2.82,565.0,24.03,25.30,5858.00,4.553,0.8490,295.684840,39.256142
2909,7433585,K02999.01,FALSE POSITIVE,0.545544979,131.7240800,1.95400,9.2600e+01,0.93,2240.0,5913.74,24.80,6050.00,4.509,0.9200,288.147640,43.099709
2910,6665223,K01232.02,FALSE POSITIVE,419.975078360,524.8465031,12.16870,2.7510e+02,1.53,215.0,0.51,5.90,5316.00,4.477,0.8720,281.742610,42.123081
2911,3328080,K03075.01,CANDIDATE,4.765590560,133.5053100,2.20000,6.7500e+01,0.92,1167.0,439.42,15.20,5702.00,4.258,1.1250,287.205870,38.498055
2912,8430964,K03078.01,CANDIDATE,2.986181340,133.4692600,2.96900,1.2290e+02,1.16,1356.0,798.35,12.00,6173.00,4.447,1.0410,291.886320,44.478981
2913,3654719,K03081.01,FALSE POSITIVE,25.920009200,138.1757000,5.60900,3.3140e+02,1.28,515.0,16.59,10.90,5517.00,4.631,0.7040,293.777370,38.775459
2914,6021275,K00284.03,CONFIRMED,6.178173660,168.8626000,3.26010,1.0190e+02,1.22,1082.0,324.69,43.50,5931.00,4.322,1.1010,283.235810,41.343040
2915,10619142,K03082.01,FALSE POSITIVE,2.045167050,132.3616800,3.62500,1.5480e+02,2.90,2945.0,17791.98,16.50,9206.00,4.112,2.1570,298.380520,47.836048
2916,12256520,K02264.02,CANDIDATE,7.251019970,138.1878000,2.79900,1.2280e+02,0.91,807.0,100.18,12.20,5382.00,4.571,0.8270,290.348510,50.902851
2917,11905011,K00297.01,CONFIRMED,5.651789220,172.2791500,3.09330,1.3410e+02,2.03,1248.0,574.71,39.50,6085.00,4.218,1.4630,286.247190,50.242409
2918,12785320,K00298.01,CONFIRMED,19.963672080,178.3080600,2.64030,2.7090e+02,1.50,564.0,23.88,36.30,5250.00,4.541,0.7900,290.494260,52.055519
2919,12785320,K00298.02,CANDIDATE,57.384037500,170.7272300,4.33600,2.4170e+02,1.62,397.0,5.85,22.90,5250.00,4.541,0.7900,290.494260,52.055519
2920,2692377,K00299.01,CONFIRMED,1.541676547,170.5437190,1.91180,2.9650e+02,1.88,1592.0,1517.84,94.10,5533.00,4.337,1.0890,285.661650,37.964500
2921,3742855,K00045.01,FALSE POSITIVE,6.397185875,174.3653530,5.86380,1.8887e+04,15.02,981.0,218.59,394.70,5780.00,4.438,1.0000,290.266140,38.837917
2922,3438975,K00300.01,FALSE POSITIVE,2.976020742,171.6584500,3.73000,1.1490e+02,2.07,1740.0,2169.16,60.60,5947.00,3.939,1.7960,290.120180,38.509510
2923,11568987,K00354.01,CONFIRMED,15.959956110,171.5209800,4.31490,5.2320e+02,2.27,721.0,63.95,70.90,5936.00,4.501,0.9650,296.418550,49.540100
2924,11568987,K00354.02,CANDIDATE,7.378675510,135.8227100,3.34900,1.2510e+02,1.11,933.0,178.68,22.30,5936.00,4.501,0.9650,296.418550,49.540100
2925,11621223,K00355.01,CONFIRMED,4.903321801,172.9005870,2.88870,3.3450e+02,2.37,1247.0,570.65,84.50,6045.00,4.276,1.2980,296.566620,49.696251
2926,11624249,K00356.01,CONFIRMED,1.827081930,170.5258300,1.96401,1.1647e+03,5.95,1877.0,2925.17,273.70,5311.00,3.864,1.7690,297.736390,49.637150
2927,12017140,K00358.01,FALSE POSITIVE,22.845241036,172.8026986,5.30070,4.5676e+04,30.35,762.0,79.78,3845.40,5926.00,4.187,1.3510,293.914890,50.469330
2928,10000941,K04146.02,CANDIDATE,2.573843700,132.1712600,1.92000,4.6600e+01,0.57,1129.0,384.24,10.90,5115.00,4.477,0.8540,286.819370,46.911690
2929,5702939,K03000.01,FALSE POSITIVE,18.398082700,144.9175000,4.43800,1.4500e+02,1.26,686.0,52.31,17.20,5605.00,4.381,1.0150,290.972230,40.994678
2930,3852655,K03002.01,CONFIRMED,11.629041590,132.8209900,2.97000,8.8000e+01,1.31,854.0,125.89,13.70,5721.00,4.307,1.1310,292.081850,38.915031
2931,11255231,K03003.01,FALSE POSITIVE,13.655096300,137.5265100,4.11700,1.9630e+02,1.35,780.0,87.46,14.60,6065.00,4.487,0.9620,296.619960,48.905800
2932,5088536,K00282.01,CONFIRMED,27.508715750,182.1034940,5.92910,6.3920e+02,2.98,663.0,45.66,190.30,5903.00,4.304,1.1370,288.450650,40.245327
2933,6103377,K03004.01,CONFIRMED,20.070875700,136.9462000,6.35400,4.0570e+02,3.20,826.0,110.19,12.80,5902.00,4.128,1.5130,283.942440,41.471600
2934,6677841,K01236.04,CANDIDATE,98.353149000,217.8830000,24.70800,4.2300e+02,4.13,552.0,21.96,30.50,6366.00,4.045,1.6970,287.391200,42.194832
2935,7106173,K03083.01,CANDIDATE,10.183182330,133.2140400,3.13700,5.1500e+01,0.79,867.0,133.56,11.20,5843.00,4.421,1.0840,287.978850,42.679359
2936,7106173,K03083.02,CANDIDATE,6.232123300,135.2369000,2.85000,3.1700e+01,0.61,1021.0,256.72,8.50,5843.00,4.421,1.0840,287.978850,42.679359
2937,7106173,K03083.03,CANDIDATE,8.294292900,134.8478000,3.97600,3.6800e+01,0.65,928.0,175.39,10.10,5843.00,4.421,1.0840,287.978850,42.679359
2938,3324986,K03084.01,FALSE POSITIVE,1.540411479,131.9923900,1.70300,1.0710e+02,0.92,1446.0,1029.25,12.10,5769.00,4.570,0.8120,286.015870,38.411339
2939,8037145,K00520.03,CONFIRMED,25.752749770,136.4385100,2.76780,7.3890e+02,2.27,501.0,14.88,36.70,4963.00,4.501,0.8260,294.667970,43.853260
2940,8162789,K00521.01,CANDIDATE,10.161023528,172.0007360,3.16270,1.6539e+03,4.62,904.0,157.97,111.10,6032.00,4.387,1.0600,290.735170,44.091320
2941,8265218,K00522.01,CANDIDATE,12.829934610,169.9449190,2.94200,1.4174e+03,3.31,734.0,68.41,79.60,5862.00,4.555,0.8440,301.147890,44.104542
2942,8806123,K00523.01,CONFIRMED,49.411211270,198.2387090,5.27800,3.1840e+03,6.77,497.0,14.48,125.40,5768.00,4.434,1.0150,286.047120,45.053211
2943,8806123,K00523.02,CONFIRMED,36.856775800,138.9068300,7.49500,7.1410e+02,2.68,549.0,21.40,43.80,5768.00,4.434,1.0150,286.047120,45.053211
2944,10098844,K02964.02,FALSE POSITIVE,35.080928000,164.4576000,6.92000,1.0070e+02,1.21,610.0,32.63,7.60,6007.00,4.353,1.1260,299.675870,47.075840
2945,8355239,K00574.02,CONFIRMED,10.399861730,141.5136600,3.37700,2.7530e+02,1.50,678.0,49.86,22.80,4963.00,4.501,0.8260,287.564730,44.305000
2946,9210823,K00090.01,FALSE POSITIVE,0.828206212,135.7220380,1.73700,1.3230e+02,3.88,3274.0,27125.50,68.10,5812.00,3.598,3.2270,288.441530,45.609001
2947,8367113,K00575.01,CONFIRMED,24.315740090,183.4087500,4.13440,6.4330e+02,2.80,683.0,51.53,42.50,6242.00,4.442,1.0470,292.427400,44.381271
2948,8474898,K00576.01,FALSE POSITIVE,199.443024000,240.8514800,7.40900,4.0360e+03,9.30,332.0,2.86,55.10,5646.00,4.278,1.1530,281.765780,44.576370
2949,8558011,K00577.01,CANDIDATE,39.676607100,178.5555500,5.04000,6.1120e+02,2.29,473.0,11.85,24.90,5244.00,4.449,0.8880,291.057220,44.632381
2950,9115800,K00421.01,CONFIRMED,4.454194254,172.8202233,2.30610,1.6042e+04,11.76,1017.0,252.22,1022.20,5359.00,4.425,0.9150,299.905910,45.439678
2951,9214713,K00422.01,FALSE POSITIVE,809.014188100,250.6342420,8.30170,1.6311e+04,14.38,216.0,0.51,212.90,6230.00,4.397,1.0470,290.389830,45.665329
2952,9478990,K00423.01,CONFIRMED,21.087195300,202.8584050,5.92691,8.8947e+03,14.43,873.0,137.06,556.20,6266.00,4.101,1.5220,296.960270,46.034302
2953,9597411,K00424.01,FALSE POSITIVE,1.575631524,170.3932760,2.59202,2.5627e+04,28.66,1577.0,1464.43,465.40,6202.00,4.537,0.8580,295.434780,46.203129
2954,6850504,K00070.04,CONFIRMED,6.098556030,135.9290600,2.98150,8.4400e+01,0.84,927.0,174.30,24.80,5465.00,4.449,0.9250,287.698000,42.338718
2955,8609450,K01278.05,FALSE POSITIVE,203.250506000,208.4914000,9.81000,2.3890e+02,1.35,292.0,1.71,7.00,5600.00,4.455,0.8720,284.677280,44.797680
2956,10934674,K00477.01,CONFIRMED,16.542952610,169.6503100,3.85160,7.2600e+02,2.31,611.0,32.94,36.10,5215.00,4.518,0.8670,297.672610,48.302311
2957,10990886,K00478.01,CONFIRMED,11.023474798,171.1146620,1.48140,1.7955e+03,2.46,429.0,8.04,77.20,3744.00,4.718,0.5370,298.105710,48.401150
2958,11015323,K00479.01,CONFIRMED,34.188843230,193.3894600,5.32780,1.0632e+03,2.97,526.0,18.05,83.90,5515.00,4.453,0.9250,283.507260,48.552601
2959,11134879,K00480.01,CONFIRMED,4.301658430,172.3110010,2.10550,7.3940e+02,2.42,1009.0,244.48,88.30,5480.00,4.509,0.8650,290.437590,48.791882
2960,11192998,K00481.01,CONFIRMED,7.650243513,171.9723520,2.75200,9.8140e+02,2.30,772.0,83.86,98.80,5409.00,4.609,0.7460,293.160160,48.881191
2961,9334893,K02298.03,CANDIDATE,2.472408690,132.4408400,1.87000,4.7500e+01,0.36,887.0,145.69,9.00,4729.00,4.726,0.5250,288.456050,45.802120
2962,8934495,K00524.01,CANDIDATE,4.592393816,172.0047230,2.27480,1.0277e+03,2.51,924.0,172.60,105.90,5351.00,4.582,0.7960,283.544160,45.225552
2963,9119458,K00525.01,FALSE POSITIVE,11.530293320,173.7264350,1.83850,1.2093e+03,3.98,873.0,137.08,57.60,5770.00,4.289,1.1520,300.907780,45.457870
2964,5866724,K00085.01,CONFIRMED,5.859935955,132.0405280,4.01850,3.2280e+02,2.56,1246.0,569.50,186.70,6181.00,4.220,1.4240,288.688690,41.151180
2965,9157634,K00526.01,CONFIRMED,2.104721971,171.0442190,1.75470,9.0550e+02,2.89,1365.0,821.44,153.30,5703.00,4.498,0.9750,293.057220,45.551189
2966,9636569,K00527.01,FALSE POSITIVE,10.636244220,171.6961600,5.05500,2.3170e+02,1.58,756.0,77.02,24.70,5834.00,4.591,0.7740,285.338500,46.309872
2967,12406807,K03091.02,CANDIDATE,7.906976500,138.4270000,4.63400,1.2610e+02,1.13,994.0,230.28,8.30,6347.00,4.464,0.9960,290.888310,51.248169
2968,8565266,K00578.01,CONFIRMED,6.412512953,169.8798040,5.26770,1.1564e+03,3.89,1069.0,308.76,183.10,6026.00,4.366,1.1080,293.882930,44.638088
2969,8616637,K00579.01,CONFIRMED,2.019997006,170.0710200,1.80730,3.3280e+02,1.46,1166.0,437.85,52.10,5103.00,4.562,0.7870,288.584050,44.733799
2970,8616637,K00579.02,CONFIRMED,3.763041531,132.5929800,1.60110,3.5450e+02,1.63,948.0,190.67,37.90,5103.00,4.562,0.7870,288.584050,44.733799
2971,8625925,K00580.01,CONFIRMED,6.521209629,175.7111000,2.79750,7.6040e+02,2.54,932.0,178.27,69.80,5822.00,4.529,0.8980,292.220310,44.700031
2972,8822216,K00581.01,CONFIRMED,6.996926239,175.9142810,2.73740,1.3174e+03,3.21,888.0,147.07,101.60,5713.00,4.541,0.8930,293.171330,45.065601
2973,4548011,K04288.04,CANDIDATE,13.950956500,144.2870000,5.23100,3.5700e+01,0.75,849.0,122.88,11.20,5888.00,4.275,1.2270,287.371250,39.603569
2974,9967884,K00425.01,FALSE POSITIVE,5.428344915,169.7536760,1.89310,1.3756e+04,14.88,1033.0,269.19,140.20,5936.00,4.501,0.9650,297.974240,46.804562
2975,10016874,K00426.01,CANDIDATE,16.301413330,172.1475300,3.57640,9.4230e+02,3.84,805.0,99.08,62.40,6072.00,4.328,1.1380,294.022980,46.999550
2976,10189546,K00427.01,CANDIDATE,24.614806130,191.7412250,2.66020,1.7980e+03,4.20,586.0,27.93,68.40,5312.00,4.384,0.9860,283.022800,47.261131
2977,10189546,K00427.02,CONFIRMED,42.949522000,153.7378600,5.41540,9.5910e+02,2.98,487.0,13.29,40.70,5312.00,4.384,0.9860,283.022800,47.261131
2978,10189546,K00427.03,CONFIRMED,117.033521000,245.6515100,6.82200,7.7040e+02,2.68,349.0,3.49,21.90,5312.00,4.384,0.9860,283.022800,47.261131
2979,10748393,K01289.02,FALSE POSITIVE,386.398330000,365.9487700,8.51900,7.4800e+02,2.20,214.0,0.49,4.90,5284.00,4.523,0.8120,297.710390,48.083832
2980,11192998,K00481.02,CONFIRMED,1.554003890,169.8303040,1.76640,4.6580e+02,1.59,1313.0,704.50,82.10,5409.00,4.609,0.7460,293.160160,48.881191
2981,11192998,K00481.03,CONFIRMED,34.259514180,183.2371800,4.77430,1.0725e+03,2.41,468.0,11.36,66.10,5409.00,4.609,0.7460,293.160160,48.881191
2982,8823868,K00081.01,FALSE POSITIVE,23.876114400,143.0700600,9.31130,1.6117e+03,10.45,1481.0,1135.60,225.50,9974.00,4.048,2.5330,293.785740,45.018490
2983,11255761,K00482.01,FALSE POSITIVE,4.992701860,169.5532300,3.10080,5.5740e+02,26.60,1051.0,288.29,42.30,5724.00,4.429,0.9510,296.808930,48.965389
2984,11497977,K00483.01,CONFIRMED,4.798600210,173.2574660,3.03840,8.1740e+02,2.51,978.0,216.54,88.10,5631.00,4.557,0.8470,286.551030,49.418739
2985,9941859,K00528.01,CONFIRMED,9.576659620,176.6837590,3.36030,7.4680e+02,2.88,846.0,121.26,82.60,5386.00,4.322,1.0760,287.101100,46.896481
2986,9941859,K00528.02,CONFIRMED,96.678185200,140.1833900,5.69570,9.5130e+02,3.29,392.0,5.55,44.70,5386.00,4.322,1.0760,287.101100,46.896481
2987,9941859,K00528.03,CONFIRMED,20.552803110,145.0283700,2.20130,7.2730e+02,2.99,656.0,43.80,42.40,5386.00,4.322,1.0760,287.101100,46.896481
2988,10068030,K00529.01,FALSE POSITIVE,2.023123903,170.5131610,1.18290,1.2889e+03,2.87,1266.0,608.26,76.00,5559.00,4.578,0.8030,288.849030,47.021969
2989,10266615,K00530.01,CONFIRMED,10.940267450,170.3055100,2.34940,5.3860e+02,2.08,764.0,80.52,30.60,5749.00,4.547,0.8640,288.670680,47.399139
2990,6444896,K03138.02,FALSE POSITIVE,19.535255100,148.2037400,1.01300,1.7320e+03,0.53,161.0,0.16,5.90,2703.00,5.274,0.1180,292.503780,41.830421
2991,10395543,K00531.01,CANDIDATE,3.687469832,170.8803594,1.06680,5.0576e+03,5.78,690.0,53.60,363.90,4004.00,4.659,0.6060,287.691190,47.546902
2992,8822216,K00581.02,CONFIRMED,151.863949000,143.3145100,8.57700,7.4700e+02,2.41,318.0,2.43,22.50,5713.00,4.541,0.8930,293.171330,45.065601
2993,9020160,K00582.01,CONFIRMED,5.945043548,170.4722370,2.70040,8.0020e+02,2.69,857.0,127.64,67.60,5105.00,4.469,0.8680,291.183380,45.323170
2994,7941200,K00092.01,CANDIDATE,65.704527500,137.4427500,3.31040,6.3610e+02,2.78,472.0,11.72,70.40,5918.00,4.403,1.0430,283.374820,43.788219
2995,9020160,K00582.02,CONFIRMED,17.738428860,148.9901100,3.00490,6.0550e+02,2.47,596.0,29.74,29.80,5105.00,4.469,0.8680,291.183380,45.323170
2996,9020160,K00582.03,CONFIRMED,9.939623610,131.5826700,3.43200,3.0010e+02,1.93,722.0,64.29,21.50,5105.00,4.469,0.8680,291.183380,45.323170
2997,10418224,K00428.01,CONFIRMED,6.873166400,172.5188260,6.85690,3.7538e+03,13.44,1482.0,1140.56,535.50,6490.00,3.942,2.1790,296.813690,47.526611
2998,10616679,K00429.01,CONFIRMED,8.600099313,172.5292810,4.00770,2.7916e+03,4.17,760.0,78.72,209.20,5246.00,4.501,0.8050,297.700230,47.863750
2999,10717241,K00430.01,CONFIRMED,12.376468970,179.4049450,2.70750,1.7090e+03,2.53,483.0,12.87,81.20,4200.00,4.664,0.6070,285.485050,48.054321
3000,10717241,K00430.02,CANDIDATE,9.340538000,135.1224800,2.57000,2.0080e+02,0.84,530.0,18.69,11.10,4200.00,4.664,0.6070,285.485050,48.054321
3001,7303287,K01353.03,CANDIDATE,330.071558000,340.9871000,4.29500,6.1670e+02,2.94,286.0,1.58,10.60,5933.00,4.342,1.1150,297.465330,42.882839
3002,10843590,K00431.01,CONFIRMED,18.870221570,178.7116700,3.14040,1.0966e+03,2.82,621.0,35.13,72.70,5402.00,4.452,0.8650,282.460510,48.257118
3003,6850504,K00070.05,CONFIRMED,19.577607300,135.2032000,3.38200,9.8100e+01,0.90,628.0,36.82,17.20,5465.00,4.449,0.9250,287.698000,42.338718
3004,12061222,K00484.01,CONFIRMED,17.205228980,175.0587800,3.66880,1.0806e+03,2.22,553.0,22.05,75.70,5211.00,4.643,0.6890,291.221100,50.581299
3005,12316431,K00485.01,FALSE POSITIVE,17.907661470,175.5597700,5.39600,1.0893e+03,4.89,731.0,67.59,78.40,6153.00,4.471,0.9930,296.109590,51.005501
3006,12404305,K00486.01,CONFIRMED,22.183322550,169.4961900,5.13640,7.4810e+02,2.78,646.0,41.24,70.30,5565.00,4.361,1.0300,289.521150,51.237309
3007,10212441,K02342.02,FALSE POSITIVE,354.781940000,175.7246000,6.46000,1.9300e+02,30.53,325.0,2.62,7.70,5798.00,4.025,1.5250,293.725860,47.247040
3008,12834874,K00487.01,CONFIRMED,7.658800480,173.0396400,3.04270,6.6820e+02,2.19,858.0,128.18,57.60,5657.00,4.508,0.8550,290.247040,52.149132
3009,2557816,K00488.01,CONFIRMED,9.378916700,176.4519700,3.34270,5.6350e+02,2.03,803.0,98.22,42.60,5684.00,4.493,0.8080,286.963900,37.829708
3010,10454313,K00532.01,CONFIRMED,4.221626193,173.6998950,3.06190,6.5800e+02,2.87,1176.0,453.20,83.70,6123.00,4.472,0.9870,284.257200,47.688950
3011,10513530,K00533.01,CONFIRMED,16.549670980,171.6939800,4.38080,7.4450e+02,2.95,656.0,43.72,46.80,5372.00,4.434,0.9160,280.641360,47.751942
3012,5866724,K00085.02,CONFIRMED,2.154911236,133.4986130,3.13410,9.9700e+01,1.42,1740.0,2162.35,83.00,6181.00,4.220,1.4240,288.688690,41.151180
3013,8121310,K00317.02,CANDIDATE,11.505879000,136.2363000,5.58300,4.9800e+01,0.99,1000.0,236.35,12.50,6336.00,4.266,1.4030,298.816380,43.998039
3014,10513530,K00533.02,CANDIDATE,3.524678880,131.6399400,2.48400,1.2970e+02,1.46,1098.0,344.61,12.30,5372.00,4.434,0.9160,280.641360,47.751942
3015,10554999,K00534.01,CONFIRMED,6.400157105,174.0221400,2.00040,7.4320e+02,2.52,810.0,101.72,49.10,5299.00,4.597,0.7660,298.663730,47.762039
3016,9076513,K00583.01,CONFIRMED,2.437029217,170.7380800,3.20050,2.4400e+02,2.04,1513.0,1237.66,49.00,5573.00,4.177,1.3290,286.004940,45.480389
3017,9146018,K00584.01,CONFIRMED,9.926721500,175.6867100,3.84280,7.2550e+02,2.76,803.0,98.34,97.30,5475.00,4.430,0.9820,287.917910,45.592869
3018,9146018,K00584.02,CONFIRMED,21.223493250,170.3738700,4.94160,5.8290e+02,2.63,623.0,35.69,60.20,5475.00,4.430,0.9820,287.917910,45.592869
3019,11615258,K05922.01,FALSE POSITIVE,367.074460000,182.8380000,5.88700,3.6830e+02,2.15,287.0,1.59,6.60,6315.00,4.407,1.1160,294.157750,49.614971
3020,9146018,K00584.03,CONFIRMED,6.470277060,136.5056700,3.34300,1.1690e+02,1.15,926.0,173.79,18.30,5475.00,4.430,0.9820,287.917910,45.592869
3021,9279669,K00585.01,CONFIRMED,3.722158895,171.5600550,1.99410,7.5740e+02,2.33,1046.0,283.28,70.30,5617.00,4.574,0.8060,291.354640,45.747898
3022,10843590,K00431.02,CONFIRMED,46.902643100,154.3032700,3.92640,8.2130e+02,2.60,458.0,10.44,40.60,5402.00,4.452,0.8650,282.460510,48.257118
3023,10858832,K00432.01,CONFIRMED,5.263415218,174.3512070,2.14460,1.0307e+03,3.77,1103.0,349.40,117.00,6099.00,4.456,1.0280,290.747680,48.242008
3024,10937029,K00433.01,CONFIRMED,4.030466786,171.0923080,2.77340,2.9083e+03,4.48,970.0,209.11,227.40,5234.00,4.542,0.8540,298.550840,48.332451
3025,11599038,K01437.02,FALSE POSITIVE,9.279890000,133.7457000,3.33000,1.6430e+02,1.29,897.0,152.86,8.60,6052.00,4.456,0.9670,284.846620,49.692402
3026,10937029,K00433.02,CONFIRMED,328.240201000,199.2033750,12.27260,1.3889e+04,10.99,224.0,0.59,287.60,5234.00,4.542,0.8540,298.550840,48.332451
3027,11656302,K00434.01,FALSE POSITIVE,22.264806569,173.1030280,8.79410,1.9373e+04,12.34,585.0,27.79,873.40,5681.00,4.566,0.8130,288.692500,49.723530
3028,2576197,K00489.01,FALSE POSITIVE,2.217038096,171.6958700,1.85750,5.4370e+02,3.23,1697.0,1956.29,49.50,6521.00,4.352,1.2760,291.540990,37.816559
3029,2576197,K00489.02,FALSE POSITIVE,8.874603000,140.2954000,2.88000,9.3300e+01,1.24,1070.0,309.50,5.40,6517.00,4.349,1.2780,291.540990,37.816559
3030,3239945,K00490.01,CONFIRMED,4.393157678,172.8675280,2.44550,4.4720e+02,1.41,807.0,99.90,63.00,4799.00,4.631,0.6920,292.658420,38.345390
3031,10387742,K02583.02,FALSE POSITIVE,251.751200000,271.0686400,4.31400,1.1430e+02,1.25,272.0,1.29,7.50,5640.00,4.492,0.9210,283.429110,47.592510
3032,10187017,K00082.01,CONFIRMED,16.145671932,134.7548770,3.72360,9.4110e+02,2.48,546.0,20.98,242.70,4900.00,4.602,0.7410,281.482730,47.208031
3033,3239945,K00490.02,CONFIRMED,1071.232624000,420.2865570,16.17840,1.9046e+04,9.27,129.0,0.07,544.20,4799.00,4.631,0.6920,292.658420,38.345390
3034,10554999,K00534.02,CONFIRMED,2.735900074,171.0964000,1.93590,4.2890e+02,1.56,1075.0,315.95,44.50,5299.00,4.597,0.7660,298.663730,47.762039
3035,10873260,K00535.01,CONFIRMED,5.852968845,171.1816240,4.59730,1.1465e+03,3.46,1056.0,293.93,152.40,6050.00,4.450,1.0130,296.385530,48.233452
3036,10965008,K00536.01,CONFIRMED,81.170158700,178.5870200,8.35800,1.1832e+03,4.71,436.0,8.55,51.00,5460.00,4.263,1.1650,286.024020,48.431770
